transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
16114,66,2023,2017-09-24,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,2016-07-09
16115,1,1479,2017-10-22,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2016-11-14
16116,53,3074,2017-05-24,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58 ,1993-07-20
16117,72,1180,2017-07-07,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,2016-12-06
16118,1,1620,2017-01-15,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95 ,2004-07-25
16119,33,3101,2017-10-30,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",2008-03-19
16120,35,136,2017-04-20,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2012-12-02
16121,40,1750,2017-11-05,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,1999-12-04
16122,83,1494,2017-08-09,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,2015-08-02
16123,30,1257,2017-02-06,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90 ,2003-03-18
16124,21,540,2017-06-04,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,1996-04-05
16125,95,2371,2017-08-18,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,1997-01-25
16126,63,1672,2017-01-31,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,2010-11-05
16127,64,1290,2017-06-30,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",2015-05-21
16128,12,2875,2017-11-25,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,2004-07-25
16129,4,478,2017-07-06,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,1991-11-07
16130,66,1573,2017-10-13,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33 ,2010-08-20
16131,80,175,2017-04-23,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,1997-01-25
16132,45,2154,2017-07-19,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,2004-09-28
16133,79,886,2017-07-29,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,2003-09-09
16134,4,1457,2017-10-26,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,2011-04-16
16135,87,2033,2017-01-05,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,2010-08-20
16136,2,791,2017-08-29,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,2012-12-02
16137,82,1369,2017-06-04,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,2013-09-16
16138,69,2155,2017-11-01,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,1992-10-02
16139,86,435,2017-09-19,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07 ,2004-08-07
16140,86,1386,2017-02-05,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07 ,2004-08-07
16142,94,691,2017-10-23,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,2004-01-16
16143,41,2835,2017-04-02,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,1997-05-10
16144,10,1152,2017-02-23,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,2013-03-12
16145,40,3448,2017-05-12,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,2003-07-21
16146,45,2465,2017-10-17,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,2012-04-10
16147,54,923,2017-11-02,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,2015-05-21
16148,10,1119,2017-09-14,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,2003-08-05
16149,62,951,2017-11-12,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,1993-06-23
16150,43,3050,2017-10-25,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,2003-09-09
16151,0,2189,2017-10-03,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,2012-06-04
16152,78,280,2017-11-02,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,2015-08-02
16153,62,1526,2017-09-10,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,1998-12-17
16154,70,813,2017-04-17,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43 ,2015-04-11
16155,44,996,2017-03-30,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76 ,1999-12-04
16156,98,2758,2017-10-12,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03 ,2004-01-16
16157,56,3329,2017-06-11,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,1993-10-02
16158,40,1567,2017-12-06,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,2006-02-02
16159,14,1663,2017-12-17,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",2004-07-25
16160,39,1158,2017-11-19,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,2006-02-02
16161,35,214,2017-08-14,,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40 ,1994-07-12
16162,93,1887,2017-04-06,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,1991-05-06
16163,87,1333,2017-06-12,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,2010-08-20
16164,6,1946,2017-09-04,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,2003-02-07
16165,24,2469,2017-05-11,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,2011-05-07
16166,89,2345,2017-12-30,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74 ,2002-10-10
16167,31,2051,2017-11-09,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,2006-11-10
16168,28,3240,2017-03-28,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",1995-12-19
16169,17,2668,2017-03-17,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,1996-11-09
16170,74,1298,2017-01-11,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,2000-05-22
16171,80,2534,2017-10-24,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,1991-07-10
16172,3,1988,2017-06-13,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2006-05-22
16173,97,2820,2017-01-18,FALSE,Approved,Solex,Standard,medium,large,202.62,$151.96 ,2016-03-29
16174,51,1728,2017-10-28,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",2012-04-10
16175,62,1762,2017-05-14,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,2005-10-22
16176,9,133,2017-05-21,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,2004-08-17
16177,54,1917,2017-04-19,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,2015-10-18
16178,28,2101,2017-12-10,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",1993-10-02
16179,38,2055,2017-03-25,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2012-09-15
16180,25,1964,2017-07-14,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65 ,1991-08-05
16181,23,1104,2017-03-08,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,1993-10-02
16182,19,2823,2017-12-18,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,2009-03-08
16183,13,931,2017-10-21,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,2003-08-05
16184,81,2861,2017-01-03,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,2015-08-02
16185,87,3090,2017-04-12,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,1997-08-25
16186,61,2480,2017-06-15,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,1993-04-20
16187,12,1827,2017-02-06,,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,2016-07-09
16188,33,2833,2017-02-22,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",1997-05-10
16189,92,1132,2017-11-16,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",2013-06-09
16190,16,2781,2017-02-18,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",1994-09-09
16191,30,1117,2017-07-17,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90 ,1991-11-10
16192,39,1300,2017-11-04,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,2010-06-07
16193,0,2926,2017-08-09,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,1993-06-23
16194,58,178,2017-10-27,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40 ,2015-10-18
16195,13,1253,2017-12-16,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,2016-07-09
16196,32,540,2017-10-12,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,2002-03-22
16197,36,1984,2017-11-02,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,2004-09-28
16198,52,1292,2017-06-11,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,2001-11-25
16199,63,2439,2017-04-14,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,1998-12-17
16200,61,1001,2017-04-09,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,2015-06-17
16201,20,3015,2017-09-04,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",2014-03-03
16202,34,1076,2017-12-13,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,2003-03-18
16203,92,2420,2017-08-13,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,1991-01-21
16204,53,3080,2017-10-28,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96 ,2007-08-04
16205,74,1605,2017-02-10,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,2000-05-22
16206,33,3473,2017-10-07,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",1999-12-04
16207,26,2780,2017-02-23,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,1991-11-10
16208,1,523,2017-07-10,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2004-09-28
16209,54,524,2017-04-16,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,2009-04-12
16210,98,2447,2017-11-02,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03 ,1994-08-10
16211,45,165,2017-11-13,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,1997-02-09
16212,45,2199,2017-10-03,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,2014-03-03
16213,9,3207,2017-06-05,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,1991-11-07
16214,21,1061,2017-03-23,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,1996-04-05
16215,62,2869,2017-01-05,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,1993-06-23
16216,70,1792,2017-12-03,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43 ,2015-04-11
16217,6,2239,2017-10-18,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90 ,2002-03-22
16218,21,357,2017-11-22,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,1996-04-05
16219,67,237,2017-01-30,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,1993-05-26
16220,50,1952,2017-01-22,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92 ,1997-10-04
16221,6,1349,2017-07-06,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,2003-02-07
16222,100,2947,2017-04-30,,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35 ,1991-05-06
16223,12,3100,2017-06-24,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,2004-08-17
16224,0,3252,2017-03-18,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,2004-08-07
16225,95,984,2017-05-24,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,2003-09-10
16226,53,1667,2017-04-15,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96 ,2007-08-04
16227,6,1752,2017-10-03,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,2003-02-07
16228,91,2989,2017-06-25,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,1997-01-25
16229,94,3196,2017-08-03,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,2013-06-09
16230,69,471,2017-07-18,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,1992-10-02
16231,21,1324,2017-02-24,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,1996-04-05
16232,20,3060,2017-10-28,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",1999-06-23
16233,53,2033,2017-11-14,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96 ,2007-08-04
16234,22,2491,2017-09-16,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,1993-07-15
16235,44,3024,2017-11-10,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76 ,2011-05-09
16236,17,3327,2017-07-12,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,1996-11-09
16237,69,517,2017-04-19,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,2015-04-11
16238,34,2114,2017-09-20,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,2004-08-17
16239,69,37,2017-11-09,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,2011-01-10
16240,48,2596,2017-09-28,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,2003-02-16
16241,90,1768,2017-09-29,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,1995-12-19
16242,79,1683,2017-08-18,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,2015-08-02
16243,89,2653,2017-01-03,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74 ,1993-04-20
16244,31,253,2017-12-13,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,1992-10-11
16245,83,2788,2017-01-25,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,2013-09-16
16246,84,2786,2017-04-06,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,1993-04-20
16247,54,1938,2017-03-14,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,2015-10-18
16248,43,285,2017-04-02,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,1999-12-04
16249,0,467,2017-03-30,TRUE,Approved,,,,,2020.14,,
16250,0,1405,2017-08-22,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,1993-07-15
16251,14,2851,2017-03-25,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",1993-07-15
16252,87,2582,2017-03-02,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,1997-08-25
16253,68,14,2017-05-11,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,2010-08-20
16254,31,1459,2017-09-22,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,2006-11-10
16255,60,1672,2017-03-14,,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",2015-06-17
16256,49,2804,2017-05-04,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,2001-11-25
16257,3,1423,2017-11-23,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2002-08-31
16258,14,2055,2017-12-30,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",1995-10-24
16259,13,197,2017-05-13,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,2011-03-16
16260,98,2700,2017-10-20,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03 ,2004-01-16
16261,72,346,2017-07-06,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,2016-12-06
16262,53,3280,2017-08-01,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58 ,2002-08-31
16263,58,1483,2017-01-08,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40 ,1993-06-23
16264,0,1390,2017-09-16,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03 ,1991-05-06
16265,59,2730,2017-12-26,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,1993-07-20
16266,3,1475,2017-11-14,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2006-05-22
16267,31,2630,2017-01-09,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,2006-11-10
16268,8,67,2017-09-05,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13 ",2011-04-16
16269,0,2089,2017-08-05,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,1993-07-15
16270,55,547,2017-03-01,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,2003-07-21
16271,100,1486,2017-06-21,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35 ,1991-05-06
16272,12,3434,2017-05-06,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,2004-08-17
16273,37,1591,2017-03-08,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,2006-02-02
16274,5,577,2017-10-04,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,2007-08-04
16275,12,1667,2017-05-02,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,2004-07-25
16276,83,933,2017-02-06,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,1997-08-25
16277,0,1817,2017-11-29,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,1993-07-15
16278,34,517,2017-04-08,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,2010-06-07
16279,29,3008,2017-04-17,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,2002-10-10
16280,38,2599,2017-05-09,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,2011-03-16
16281,31,1444,2017-09-28,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,2006-11-10
16282,3,2934,2017-10-16,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2003-09-09
16283,84,3401,2017-07-21,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,2005-05-10
16284,14,2012,2017-01-28,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",1995-10-24
16285,19,322,2017-05-10,,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,1993-05-26
16286,0,2712,2017-05-18,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,1992-10-02
16287,72,55,2017-01-10,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,2002-08-31
16288,37,2046,2017-06-17,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,2010-08-20
16289,0,2432,2017-05-18,FALSE,Approved,,,,,489.58,,
16290,21,1521,2017-09-16,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,1996-04-05
16291,93,3033,2017-07-25,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,2006-02-02
16292,83,685,2017-06-12,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,2013-09-16
16293,7,2050,2017-10-31,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,2004-09-28
16294,100,2897,2017-03-06,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35 ,1991-05-06
16295,59,2335,2017-01-04,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,1993-07-20
16296,41,250,2017-10-17,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,1997-05-10
16297,17,2641,2017-08-01,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,2010-05-05
16298,79,393,2017-08-06,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,2013-09-16
16299,3,1589,2017-12-19,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2000-05-22
16300,91,3139,2017-12-19,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,2014-10-10
16301,41,2702,2017-05-29,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,2012-06-04
16302,65,912,2017-04-17,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,2005-10-22
16303,79,2050,2017-05-25,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,1997-08-25
16304,96,175,2017-10-27,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77 ",2002-10-10
16305,62,1056,2017-06-23,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,1993-06-23
16306,2,3299,2017-04-24,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,2012-12-02
16307,40,313,2017-09-12,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,1997-05-10
16308,13,779,2017-05-19,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,2011-03-16
16309,57,671,2017-02-12,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,1991-01-21
16310,81,2531,2017-07-03,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,2007-12-11
16311,28,54,2017-03-13,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",1991-11-10
16312,80,2299,2017-10-22,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,2010-08-20
16313,9,1684,2017-11-28,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,1991-11-07
16314,41,3202,2017-05-07,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,2014-07-28
16315,46,1561,2017-07-18,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,2003-02-16
16316,87,2661,2017-11-19,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,1995-10-24
16317,62,519,2017-11-05,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,1992-10-02
16318,35,1256,2017-06-02,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2016-11-14
16319,42,1736,2017-10-30,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",2008-03-19
16320,27,1706,2017-09-17,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40 ,1994-07-12
16321,31,452,2017-06-07,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,2006-11-10
16322,46,2640,2017-10-03,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,2007-12-11
16323,81,3087,2017-09-16,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,1991-07-10
16324,17,3423,2017-09-10,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,1996-11-09
16325,63,2004,2017-11-14,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,2015-04-11
16326,66,466,2017-05-14,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33 ,2010-11-05
16327,3,3212,2017-08-03,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,1991-01-21
16328,80,136,2017-07-08,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,2010-11-05
16329,51,98,2017-04-21,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",2012-04-10
16330,79,2301,2017-06-15,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,2003-09-09
16331,19,2604,2017-09-28,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,2010-05-05
16332,78,2464,2017-03-24,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,2004-07-25
16333,63,1062,2017-12-28,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,1998-12-17
16334,18,2934,2017-02-15,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,2015-08-02
16335,71,1447,2017-06-24,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",1995-10-24
16336,56,1428,2017-12-08,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,1993-10-02
16337,99,1648,2017-07-23,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89 ,1994-08-10
16338,0,1710,2017-06-17,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03 ,2004-01-16
16339,81,3170,2017-11-15,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,1991-07-10
16340,0,3462,2017-11-16,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,2005-05-10
16341,48,491,2017-03-14,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,2009-04-12
16342,71,3135,2017-02-13,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",1995-10-24
16343,19,2912,2017-05-14,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,2011-08-29
16344,72,2495,2017-09-30,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,2016-12-06
16345,96,940,2017-11-08,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77 ",2002-10-10
16346,95,861,2017-09-12,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,1997-01-25
16347,69,1507,2017-10-01,,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,2003-09-09
16348,24,2367,2017-03-02,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,1993-05-26
16349,2,2467,2017-09-11,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,2012-12-02
16350,0,314,2017-08-03,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03 ,1994-08-10
16351,14,953,2017-12-16,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",2003-08-05
